album_id,title,artist,release_year,cover_image_url,streaming_link_spotify,streaming_link_apple,artist_summary,album_summary,label_name,cover_artists,calendar_order,apple_link_is_substitute,spotify_link_is_substitute,image_filename
9a0e0c34-816e-4626-bf15-74914e99c031,Black Octopus,Paul Jackson,1978,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f4/10/37/f41037ca-424b-e7f0-71ea-fa2798b3e6bc/mzi.oevoscnu.jpg/600x600bb.jpg,https://open.spotify.com/album/5g00ZHexA6LNzsvtdJ7dJQ,https://music.apple.com/us/album/lay-it-back/294139071?uo=4,"<a href=""https://en.wikipedia.org/wiki/Paul_Jackson_(bassist)"">Paul Jackson</a> (1947–2021) was an American jazz-funk electric bassist and founding member of <a href=""https://en.wikipedia.org/wiki/Herbie_Hancock"">Herbie Hancock</a>'s <a href=""https://en.wikipedia.org/wiki/The_Headhunters"">Headhunters</a>. Born in Oakland, California, he co-wrote the jazz standard ""<a href=""https://en.wikipedia.org/wiki/Chameleon_(song)"">Chameleon</a>"" and shaped the landmark sound of 1970s jazz-fusion. Later, he relocated to Japan, where he pioneered <a href=""https://en.wikipedia.org/wiki/Jazz_for_Kids"">Jazz for Kids</a>, introducing African-American history through music to Japanese schoolchildren.","Paul Jackson's 1978 debut <a href=""https://en.wikipedia.org/wiki/Black_Octopus_(album)"">Black Octopus</a>, recorded in Japan during a tour, fuses jazz-funk, R&B, disco, and avant-garde elements with throbbing electric bass and emotive vocals. Joined by <a href=""https://en.wikipedia.org/wiki/Bennie_Maupin"">Bennie Maupin</a>, <a href=""https://en.wikipedia.org/wiki/Alphonse_Mouzon"">Alphonse Mouzon</a>, <a href=""https://en.wikipedia.org/wiki/Webster_Lewis"">Webster Lewis</a>, and <a href=""https://en.wikipedia.org/wiki/Ray_Obiedo"">Ray Obiedo</a>, key tracks like ""Many Directions,"" ""Funk Times Three,"" and ""Tiptoe Through the Ghetto"" capture 1970s dance grooves. Its rarity underscores its cult status in fusion canon.",Eastworld,"Paul Jackson (Design), Kinjiro Miyazaki (Photo)",78,false,true,IMG_7611.png
4b7c4c60-2ba5-4d12-9fd4-c6db627a4200,In Line,Bill Frisell,1983,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/cb/a2/45/cba245c9-5301-aa8a-69d5-0ebe4aa7e0c0/00042283701922.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/2HZgLz4SQRfrA79eTQo9lE,https://music.apple.com/us/album/in-line/1443518941?uo=4,"<a href=""https://en.wikipedia.org/wiki/Bill_Frisell"">Bill Frisell</a>, born in Baltimore in 1951, is an influential American jazz guitarist who rose to prominence at <a href=""https://en.wikipedia.org/wiki/ECM_Records"">ECM Records</a> during the 1980s. Known for synthesizing jazz, folk, blues, and avant-garde influences into a singular sound, he collaborated extensively with <a href=""https://en.wikipedia.org/wiki/John_Zorn"">John Zorn</a> and <a href=""https://en.wikipedia.org/wiki/Paul_Motian"">Paul Motian</a>, fundamentally transforming modern guitar language and American music.","<a href=""https://en.wikipedia.org/wiki/Bill_Frisell"">Frisell's</a> atmospheric 1983 debut <a href=""https://en.wikipedia.org/wiki/In_Line_(album)"">*In Line*</a> features layered, effects-rich electric and acoustic guitars paired with <a href=""https://en.wikipedia.org/wiki/Arild_Andersen"">Arild Andersen's</a> reverberant bass. Recorded in Oslo, this <a href=""https://en.wikipedia.org/wiki/ECM_Records"">ECM</a> release exemplifies the label's meditative aesthetic, with tracks like ""Throughout"" and ""The Beach"" establishing Frisell's distinctive approach to ambient guitar composition and presaging his innovative voice in contemporary jazz.",ECM Records,Maja Weber (Design),79,false,false,IMG_7612.png
23716f4a-bc57-4655-9ce6-a773336c63ec,Monk's Music,Thelonious Monk Septet,1957,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/19/e8/5f/19e85f2c-93b8-f56e-1ee0-20c37e6750a6/00888072328839.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/2nJIqQiyvCyZ86LYeGgkMx,https://music.apple.com/us/album/monks-music-remastered/1443188434?uo=4,"The <a href=""https://en.wikipedia.org/wiki/Monk%27s_Music"">Thelonious Monk Septet</a> was a one-off ensemble led by pioneering pianist <a href=""https://en.wikipedia.org/wiki/Thelonious_Monk"">Thelonious Monk</a> for his landmark 1957 <a href=""https://en.wikipedia.org/wiki/Riverside_Records"">Riverside Records</a> album <i><a href=""https://en.wikipedia.org/wiki/Monk%27s_Music"">Monk's Music</a></i>. Featuring <a href=""https://en.wikipedia.org/wiki/John_Coltrane"">John Coltrane</a> and <a href=""https://en.wikipedia.org/wiki/Coleman_Hawkins"">Coleman Hawkins</a> on tenor sax, <a href=""https://en.wikipedia.org/wiki/Gigi_Gryce"">Gigi Gryce</a> on alto, <a href=""https://en.wikipedia.org/wiki/Ray_Copeland_(trumpeter)"">Ray Copeland</a> on trumpet, <a href=""https://en.wikipedia.org/wiki/Wilbur_Ware"">Wilbur Ware</a> on bass, and <a href=""https://en.wikipedia.org/wiki/Art_Blakey"">Art Blakey</a> on drums, it blended bebop innovation with orchestral textures. This recording propelled Monk's quirky, angular style to critical acclaim, bridging swing eras and cementing his jazz legacy.","<i><a href=""https://en.wikipedia.org/wiki/Monk%27s_Music"">Monk's Music</a></i>, recorded in 1957 at Reeves Sound Studios, showcases <a href=""https://en.wikipedia.org/wiki/Thelonious_Monk"">Thelonious Monk</a>'s quirky bebop style through horn-rich arrangements blending swing and hard bop innovation. Key tracks like the 11-minute ""<a href=""https://en.wikipedia.org/wiki/Well,_You_Needn%27t"">Well, You Needn't</a>,"" tender ""<a href=""https://en.wikipedia.org/wiki/Ruby,_My_Dear"">Ruby, My Dear</a>,"" and new ""<a href=""https://en.wikipedia.org/wiki/Crepuscule_with_Nellie"">Crepuscule with Nellie</a>"" highlight explosive solos by <a href=""https://en.wikipedia.org/wiki/John_Coltrane"">Coltrane</a> and <a href=""https://en.wikipedia.org/wiki/Coleman_Hawkins"">Hawkins</a>. A landmark, it propelled Monk's angular genius into the jazz canon.",Riverside Records,"Paul Bacon (Design), Paul Weller (Photo)",80,false,false,IMG_7613.png
afdbc204-3fa6-438c-a159-dbd5e51e6c82,The Best Of Solomon Burke,Solomon Burke,1966,https://is1-ssl.mzstatic.com/image/thumb/Features114/v4/df/6a/1a/df6a1abd-3f60-3659-baaf-2b4e8075471e/dj.fwsiofxy.jpg/600x600bb.jpg,https://open.spotify.com/album/2EV8vGE90roQNo042kIEYI,https://music.apple.com/us/album/the-very-best-of-solomon-burke/79995839?uo=4,"<a href=""https://en.wikipedia.org/wiki/Solomon_Burke"">Solomon Burke</a>, born in Philadelphia in 1940, grew up in a family church, preaching and hosting a gospel radio show by age 12 while leading the <a href=""https://en.wikipedia.org/wiki/Gospel_Cavaliers"">Gospel Cavaliers</a>. A pioneering soul singer at <a href=""https://en.wikipedia.org/wiki/Atlantic_Records"">Atlantic Records</a>, he fused gospel fervor, R&B grit, and country balladry in hits like ""Cry to Me,"" earning the title King of Rock and Soul. Inducted into the <a href=""https://en.wikipedia.org/wiki/Rock_and_Roll_Hall_of_Fame"">Rock & Roll Hall of Fame</a> in 2001, his booming voice defined the genre's early sound.","I cannot write a summary of <a href=""https://en.wikipedia.org/wiki/Solomon_Burke"">Solomon Burke</a>'s ""The Best Of Solomon Burke"" as a jazz album, because it is not a jazz album. The search results indicate this 1966 compilation showcases <a href=""https://en.wikipedia.org/wiki/Solomon_Burke"">Burke's</a> soul, R&B, and rock and roll recordings from <a href=""https://en.wikipedia.org/wiki/Atlantic_Records"">Atlantic Records</a>, featuring essential tracks like ""Cry to Me,"" ""If You Need Me,"" and ""Everybody Needs Somebody to Love""—all rooted in soul and rhythm-and-blues traditions, not jazz.",Atlantic,Loring Eutemy (Design),81,false,false,IMG_7614.png
4d84d248-2711-4d88-ae8a-7279561e9429,White Rabbit,George Benson,1972,https://is1-ssl.mzstatic.com/image/thumb/Music/df/98/cf/mzi.fibnqwus.jpg/600x600bb.jpg,https://open.spotify.com/album/1itxB1oxesVgdYmZjuX8k1,https://music.apple.com/us/album/white-rabbit-cti-records-40th-anniversary-edition/401710773?uo=4,"<a href=""https://en.wikipedia.org/wiki/George_Benson"">George Benson</a>, born in 1943 in Pittsburgh's Hill District, began as a child prodigy playing ukulele and hootenanny before switching to jazz guitar. He rose in the 1960s with <a href=""https://en.wikipedia.org/wiki/Jack_McDuff"">Jack McDuff</a>'s soul jazz band, blending bebop mastery with scat singing. His 1976 Warner Bros. album <a href=""https://en.wikipedia.org/wiki/Breezin%27"">Breezin'</a> went triple platinum, bridging jazz and pop via hits like ""This Masquerade."" A ten-time Grammy winner, Benson's versatile fusion style expanded jazz's audience.","<a href=""https://en.wikipedia.org/wiki/George_Benson"">George Benson</a>'s 1972 CTI album <a href=""https://en.wikipedia.org/wiki/White_Rabbit_(George_Benson_album)"">White Rabbit</a>, arranged by <a href=""https://en.wikipedia.org/wiki/Don_Sebesky"">Don Sebesky</a>, blends jazz fusion with flamenco, Latin, and orchestral flair, featuring <a href=""https://en.wikipedia.org/wiki/Earl_Klugh"">Earl Klugh</a>, <a href=""https://en.wikipedia.org/wiki/Herbie_Hancock"">Herbie Hancock</a>, <a href=""https://en.wikipedia.org/wiki/Ron_Carter"">Ron Carter</a>, and <a href=""https://en.wikipedia.org/wiki/Billy_Cobham"">Billy Cobham</a>. Key tracks like ""White Rabbit,"" ""Theme from 'Summer of '42',"" ""Little Train,"" ""California Dreaming,"" and ""El Mar"" shine. An anomalous gem bridging his jazz roots to pop stardom.",CTI Records,"Bob Ciano (Design), Pete Turner (Photo)",82,false,false,IMG_7615.png
19956684-ffb0-4ba0-bdae-8bf49a2cc203,None,Malo,1972,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/37/2a/39/372a39ee-df0e-6a0a-15a8-bf8c1cc6a6e1/0.jpg/600x600bb.jpg,https://open.spotify.com/album/1gbtp1GrfnKgRoijMaCHSJ,https://music.apple.com/us/album/what-if-im-none-of-it-single/1880440354?uo=4,"<a href=""https://en.wikipedia.org/wiki/Malo_(band)"">Malo</a>, the pioneering San Francisco Latin rock band, formed in the late 1960s under leaders <a href=""https://en.wikipedia.org/wiki/Arcelio_Garcia"">Arcelio Garcia</a> and <a href=""https://en.wikipedia.org/wiki/Jorge_Santana"">Jorge Santana</a>, brother of <a href=""https://en.wikipedia.org/wiki/Carlos_Santana"">Carlos Santana</a>. Blending Latino rhythms, rock, jazz, and blues with horns and percussion akin to <a href=""https://en.wikipedia.org/wiki/Blood,_Sweat_%26_Tears"">Blood, Sweat & Tears</a>, they scored a 1972 hit with ""<a href=""https://en.wikipedia.org/wiki/Suavecito_(song)"">Suavecito</a>."" Their innovative sound shaped the Latin rock explosion, earning enduring popularity in the Americas.","Malo's 1972 debut album fuses Latin rock, jazz, funk, and soul in explosive tracks like ""Pana,"" with its samba-driven congas and <a href=""https://en.wikipedia.org/wiki/Luis_Gasca"">Luis Gasca</a>'s soaring trumpet, alongside the hit ""<a href=""https://en.wikipedia.org/wiki/Suavecito_(song)"">Suavecito</a>,"" ""Café,"" and ""Nena."" Recorded for <a href=""https://en.wikipedia.org/wiki/Warner_Bros._Records"">Warner Bros.</a>, it peaked at #14 on Billboard, pioneering California Latin soul's rhythmic innovation.",Warner Bros. Records,"Chris Whorf (Design), Jesus Helguera (Photo)",83,false,false,IMG_7616.png
53aeae49-38af-4cf8-8615-bd726d909b84,Playground,Steve Kuhn & Sheila Jordan Band,1980,null,null,https://music.apple.com/us/playlist/sheila-jordan-essentials/pl.3c2d59400f884d03adcd3a4de3267bf5,"<a href=""https://en.wikipedia.org/wiki/Steve_Kuhn"">Steve Kuhn</a> and <a href=""https://en.wikipedia.org/wiki/Sheila_Jordan"">Sheila Jordan</a> formed a groundbreaking quartet in the late 1970s, blending <a href=""https://en.wikipedia.org/wiki/Bebop"">bebop</a> vocals with innovative piano compositions. Their <a href=""https://en.wikipedia.org/wiki/Playground_(Steve_Kuhn_%26_Sheila_Jordan_album)"">Playground</a> album showcased Jordan's uncompromising scat style as an equal voice, not merely accompaniment. Their collaboration redefined jazz vocalist-instrumentalist relationships.","Recorded in July 1979 at <a href=""https://en.wikipedia.org/wiki/CBS_30th_Street_Studio"">CBS 30th Street Studio</a> and released on <a href=""https://en.wikipedia.org/wiki/ECM_Records"">ECM</a> in March 1980, <a href=""https://en.wikipedia.org/wiki/Playground_(Steve_Kuhn_%26_Sheila_Jordan_album)"">Playground</a> blends Kuhn's lyrical piano originals with Jordan's inventive vocals over the supple grooves of <a href=""https://en.wikipedia.org/wiki/Harvie_Swartz"">Harvie Swartz</a> on bass and <a href=""https://en.wikipedia.org/wiki/Bob_Moses_(musician)"">Bob Moses</a> on drums. Standouts include the expansive ""Deep Tango"" and introspective ""Life's Backward Glance."" AllMusic hailed its intriguing fusion, cementing its innovative place in vocal jazz.",ECM Records,"Jürgen Peschel (Design), Joel Meyerowitz (Photo)",84,false,false,IMG_7617.png
083129cb-0a0d-4348-88b7-8b725eec7835,Music For 18 Musicians (Steve Reich),Erik Hall,2020,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/91/f0/5f/91f05f64-5186-ec88-94a7-9d54109f3922/656605357249.jpg/600x600bb.jpg,https://open.spotify.com/album/1htaihWHjMXZTupJanFnfC,https://music.apple.com/us/album/reich-music-for-18-musicians/1498100844?uo=4,"<a href=""https://en.wikipedia.org/wiki/Erik_Hall_(musician)"">Erik Hall</a>, a Chicago-born multi-instrumentalist, studied jazz drumming at the <a href=""https://en.wikipedia.org/wiki/University_of_Michigan"">University of Michigan</a>, igniting his passion for expansive sounds through <a href=""https://en.wikipedia.org/wiki/Steve_Reich"">Steve Reich</a>. Based in southwest Michigan, he blends jazz roots with minimalism in solo reinterpretations like Reich's <i>Music for 18 Musicians</i>—a Libera Award winner—and works by <a href=""https://en.wikipedia.org/wiki/Simeon_ten_Holt"">Simeon ten Holt</a>. His innovative multitracking has redefined minimalist performance.","Erik <a href=""https://en.wikipedia.org/wiki/Erik_Hall_(musician)"">Hall</a>'s 2020 solo rendition of <a href=""https://en.wikipedia.org/wiki/Steve_Reich"">Steve Reich</a>'s minimalist masterpiece <i><a href=""https://en.wikipedia.org/wiki/Music_for_18_Musicians"">Music for 18 Musicians</a></i> blends pulsing repetitions with jazz-inflected timbres on prepared piano, electric guitar, synths, and voice, multitracked live in his Michigan home studio. Key tracks like **Pulses**, **Section I**, and **Section III** drive its brisk 54-minute flow. This ambitious, organic homage expands minimalism's reach in jazz by proving one performer's human vitality can rival an ensemble.",Western Vinyl,Aaron Denton (Design),85,false,false,IMG_7618.png
d62977ab-fcdb-450f-af0f-e1ee27847dd9,La Métamorphose Des Cloportes (Bande Originale Du Film),Jimmy Smith,1965,https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/bb/d8/54/bbd85438-6050-1473-1857-1a381b9c0a83/00724347316555.tif/600x600bb.jpg,https://open.spotify.com/album/40NumAf7Rz2XIMPeBRBnoa,https://music.apple.com/us/album/jimmy-smith-retrospective/715663916?uo=4,"<a href=""https://en.wikipedia.org/wiki/Jimmy_Smith_(musician)"">Jimmy Smith</a>, born in 1928 in Norristown, Pennsylvania, began as a pianist trained by his parents before mastering the <a href=""https://en.wikipedia.org/wiki/Hammond_organ"">Hammond B-3 organ</a>. He revolutionized jazz by elevating the organ to lead status, fusing bebop, blues, and gospel in seminal <a href=""https://en.wikipedia.org/wiki/Blue_Note_Records"">Blue Note Records</a> albums like <i><a href=""https://en.wikipedia.org/wiki/The_Sermon!"">The Sermon!</a></i> and <i><a href=""https://en.wikipedia.org/wiki/Back_at_the_Chicken_Shack"">Back at the Chicken Shack</a></i>. His innovations bridged jazz and soul, earning the 2005 NEA Jazz Masters Award.","<a href=""https://en.wikipedia.org/wiki/Jimmy_Smith_(musician)"">Jimmy Smith</a>'s 1965 soundtrack <i><a href=""https://en.wikipedia.org/wiki/La_M%C3%A9tamorphose_des_cloportes_(album)"">La Métamorphose Des Cloportes (Bande Originale Du Film)</a></i> for director <a href=""https://en.wikipedia.org/wiki/Pierre_Granier-Deferre"">Pierre Granier-Deferre</a>'s film fuses **hard bop** and **soul jazz** on his signature <a href=""https://en.wikipedia.org/wiki/Hammond_B-3"">Hammond B-3 organ</a>, recorded in September. Key tracks include the evocative ""Générique"" and ""Love Theme."" This rare French session exemplifies his versatile organ mastery, bridging jazz improvisation with cinematic tension in the organ jazz canon.",Verve Records,Cover Artists Unknown,86,false,true,IMG_7619.png
008b511f-a506-4e71-b638-cec993dfaaf2,Inspiration Information,Jimi Tenor & Tony Allen,2009,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/32/44/1c/32441c45-e1a7-3956-4953-69816cae19bc/0730003304323_3000.jpg/600x600bb.jpg,https://open.spotify.com/album/518OgK1zpjKblHJekd7cTp,https://music.apple.com/us/album/inspiration-information-4/1556399540?uo=4,"<a href=""https://en.wikipedia.org/wiki/Jimi_Tenor"">Jimi Tenor</a>, born Lassi Lehto in 1965 in Finland, is a multi-instrumentalist blending jazz, house, and experimental pop, often crafting his own instruments. He collaborated with Nigerian afrobeat pioneer <a href=""https://en.wikipedia.org/wiki/Tony_Allen_(musician)"">Tony Allen</a>, Fela Kuti's drummer who co-founded the genre, on the 2010 album <a href=""https://en.wikipedia.org/wiki/Inspiration_Information_4"">Inspiration Information Vol. 4</a>. Their fusion of funk, jazz, dub, and afrobeat rhythms exemplifies innovative global jazz cross-pollination.","<a href=""https://en.wikipedia.org/wiki/Jimi_Tenor"">Jimi Tenor</a> and <a href=""https://en.wikipedia.org/wiki/Tony_Allen_(musician)"">Tony Allen</a>'s 2009 album <a href=""https://en.wikipedia.org/wiki/Inspiration_Information_4"">Inspiration Information</a>, part of Strut's series, fuses raw <a href=""https://en.wikipedia.org/wiki/Afrobeat"">afrobeat</a>, funk, dub, and jazz through intense Berlin jams fueled by African food and whisky. Key tracks like ""Darker Side of Night,"" ""Path to Wisdom,"" ""Sinuhe,"" and epic ""Three Continents"" showcase Tenor's homemade instruments and Allen's relentless grooves. It stands out in the jazz canon for vibrant global rhythm innovation.",Strut,"Vilunki & Auto (Design), Alexis Mayron (Photo)",87,false,false,IMG_7620.png
